Geneid	gene_name	SRR2916025_1Aligned.sortedByCoord.out.bam	SRR2917198_1Aligned.sortedByCoord.out.bam	SRR2916026_1Aligned.sortedByCoord.out.bam	SRR2915407_1Aligned.sortedByCoord.out.bam	SRR2917152_1Aligned.sortedByCoord.out.bam	SRR2916637_1Aligned.sortedByCoord.out.bam	SRR2916648_1Aligned.sortedByCoord.out.bam	SRR2916653_1Aligned.sortedByCoord.out.bam	SRR2916647_1Aligned.sortedByCoord.out.bam	SRR2916699_1Aligned.sortedByCoord.out.bam	SRR2916631_1Aligned.sortedByCoord.out.bam	SRR2916652_1Aligned.sortedByCoord.out.bam
Caust.v2_020571	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008604	NA	1	0	0	0	0	0	1	0	0	1	1	0
Caust.v2_008605	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008606	NA	2	1	4	0	1	2	4	3	6	3	2	1
Caust.v2_008607	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008608	NA	153	185	130	44	194	133	433	223	295	128	185	125
Caust.v2_008609	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008610	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008611	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008612	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008613	NA	1	0	1	0	0	3	3	0	0	0	1	0
Caust.v2_008614	NA	0	0	0	0	0	1	2	1	2	1	1	1
Caust.v2_008615	NA	2709	2457	3553	2967	2288	3569	7369	6292	2793	1448	5392	2885
Caust.v2_008616	NA	162	238	259	121	250	242	307	306	258	124	260	199
Caust.v2_008617	NA	1172	1577	1771	964	1753	1534	2178	2085	1743	887	1916	1317
Caust.v2_008618	NA	1209	1670	1885	1081	1997	1795	2052	2039	1928	1043	1944	1220
Caust.v2_008619	NA	817	1117	1563	867	1080	1176	1998	1714	1193	699	1837	1017
Caust.v2_008620	NA	58	35	33	10	78	66	51	80	64	31	84	17
Caust.v2_008621	NA	11	40	13	4	40	10	16	19	77	22	13	11
Caust.v2_008622	NA	1	2	1	0	1	3	4	2	3	1	2	2
Caust.v2_008623	NA	1	0	5	1	1	1	1	1	0	2	1	1
Caust.v2_008624	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008625	NA	51	58	38	12	50	48	168	78	132	27	56	33
Caust.v2_008626	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008627	NA	10	25	20	1	20	18	44	35	51	20	22	10
Caust.v2_008628	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008629	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008630	NA	517	964	653	209	964	657	1546	1208	1593	612	771	476
Caust.v2_008631	NA	15	44	26	24	35	71	17	31	45	44	73	14
Caust.v2_008632	NA	512	1165	940	547	1202	1185	1252	1109	1255	706	1348	571
Caust.v2_008633	NA	1	6	4	1	5	5	0	0	2	7	4	1
Caust.v2_020399	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020400	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_016147	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016148	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016149	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016150	NA	0	0	0	0	0	0	2	0	0	0	0	0
Caust.v2_016151	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_016152	NA	0	1	0	0	0	0	1	0	1	0	0	0
Caust.v2_016153	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016154	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018642	NA	0	0	4	0	0	4	5	1	2	2	2	1
Caust.v2_018643	NA	15	38	35	5	18	30	85	51	37	31	45	38
Caust.v2_018644	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020094	NA	64	110	95	31	106	95	136	134	163	47	79	65
Caust.v2_020095	NA	0	0	0	0	2	0	3	0	0	2	1	1
Caust.v2_020096	NA	42	72	71	28	54	55	163	100	100	38	73	34
Caust.v2_016157	NA	155	196	88	62	0	99	179	281	373	54	1	75
Caust.v2_016158	NA	0	0	1	0	0	1	9	12	1	1	0	1
Caust.v2_016159	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016160	NA	0	0	2	0	0	0	1	0	1	0	0	0
Caust.v2_016161	NA	0	0	0	0	3	0	0	0	1	0	0	0
Caust.v2_016162	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_016163	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016164	NA	0	1	0	1	1	1	1	0	1	0	1	1
Caust.v2_016165	NA	1	0	0	0	1	0	0	1	1	2	0	0
Caust.v2_016166	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016167	NA	5	10	10	2	7	7	18	6	18	4	7	2
Caust.v2_019832	NA	1	0	0	0	1	0	3	0	0	0	0	0
Caust.v2_019833	NA	130	97	170	127	47	278	179	286	95	67	239	258
Caust.v2_022045	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021071	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021705	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021582	NA	10	25	33	13	17	19	50	38	26	20	27	14
Caust.v2_019378	NA	21	465	32	128	758	531	5	9	266	389	283	12
Caust.v2_019379	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_019380	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019273	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_019274	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022222	NA	5	1	0	0	0	2	2	0	3	0	0	3
Caust.v2_019339	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019340	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019341	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021078	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019926	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019927	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019928	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022382	NA	1	4	1	3	5	0	0	2	1	0	3	0
Caust.v2_021403	NA	174	264	242	57	263	215	595	372	385	191	246	153
Caust.v2_016516	NA	28	34	32	13	31	28	46	40	30	10	33	28
Caust.v2_016517	NA	1146	1538	1815	1036	1508	1639	2407	2126	1704	881	2118	1311
Caust.v2_016518	NA	480	657	742	341	624	530	1067	1023	838	296	703	563
Caust.v2_016519	NA	258	305	402	235	355	311	448	441	363	208	366	309
Caust.v2_022473	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019270	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019271	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019272	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016901	NA	2	1	1	1	3	9	3	3	3	1	5	0
Caust.v2_016902	NA	14	19	22	17	28	12	46	32	29	15	31	12
Caust.v2_016903	NA	10	37	36	21	38	25	63	45	45	34	44	23
Caust.v2_022056	NA	131	227	193	90	240	208	295	270	267	153	227	159
Caust.v2_020029	NA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_020030	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019326	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019327	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019328	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022177	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022175	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019085	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019086	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019087	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020587	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015654	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015655	NA	24	49	16	30	13	65	47	54	35	25	27	28
Caust.v2_015656	NA	0	0	2	2	1	0	0	2	1	0	0	0
Caust.v2_015657	NA	3	1	0	4	2	6	4	2	1	3	3	1
Caust.v2_015658	NA	220	328	291	129	346	318	684	495	467	183	314	227
Caust.v2_015659	NA	56	86	76	46	62	72	122	116	109	44	120	59
Caust.v2_015660	NA	234	452	459	255	505	510	519	493	414	277	511	281
Caust.v2_020749	NA	0	0	1	1	0	0	1	0	0	0	0	0
Caust.v2_019982	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019983	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020032	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020033	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022194	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022172	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021670	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014861	NA	236	349	289	143	324	289	371	353	362	159	342	217
Caust.v2_014862	NA	329	517	570	341	545	509	621	638	504	298	574	400
Caust.v2_014863	NA	138	263	257	144	276	257	402	342	318	129	285	182
Caust.v2_014864	NA	373	470	525	305	560	587	693	701	461	351	530	480
Caust.v2_014865	NA	81	157	152	75	156	191	264	273	181	110	166	140
Caust.v2_014866	NA	2519	2914	4030	2302	2613	4242	5866	5822	3240	1889	5361	3112
Caust.v2_014867	NA	246	349	301	117	287	275	676	495	520	244	302	248
Caust.v2_014868	NA	1	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_014869	NA	0	0	1	0	1	0	1	2	0	0	0	0
Caust.v2_014870	NA	226	243	307	167	280	214	241	308	261	172	257	266
Caust.v2_020659	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020660	NA	4	11	2	8	24	11	15	0	1	4	8	1
Caust.v2_022170	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011365	NA	430	745	712	275	835	715	1317	1050	1202	481	750	489
Caust.v2_011366	NA	121	188	154	72	189	165	246	271	236	113	229	120
Caust.v2_011367	NA	51	52	55	32	47	36	64	62	50	34	53	41
Caust.v2_011368	NA	1448	2379	2922	1592	2181	2431	5147	2994	2488	1312	2853	2178
Caust.v2_011369	NA	352	642	624	290	554	490	866	752	696	317	609	456
Caust.v2_011370	NA	302	433	544	255	389	443	883	674	691	309	673	325
Caust.v2_011371	NA	799	960	1335	620	1059	926	1871	1847	1258	560	1361	949
Caust.v2_011372	NA	355	398	623	357	468	476	798	691	504	301	592	435
Caust.v2_011373	NA	708	1006	1190	610	1112	1100	1453	1266	987	622	1259	932
Caust.v2_011374	NA	534	590	1072	408	663	861	1168	1008	884	402	681	832
Caust.v2_011375	NA	663	1060	1157	587	1108	1112	1456	1479	1407	646	1233	832
Caust.v2_011376	NA	209	221	253	146	250	202	296	334	237	123	260	211
Caust.v2_011377	NA	0	1	0	0	2	0	2	3	1	4	4	2
Caust.v2_011378	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011379	NA	1	2	1	2	7	5	1	0	6	1	0	0
Caust.v2_011380	NA	1	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_011381	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022198	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019088	NA	200	322	271	80	209	242	704	428	530	154	438	195
Caust.v2_019089	NA	0	0	0	0	0	0	2	1	0	1	0	0
Caust.v2_014178	NA	785	1480	1242	465	1611	1343	1488	1441	1466	777	1206	707
Caust.v2_014179	NA	790	1209	1087	534	1112	1060	1577	1534	1385	671	1187	856
Caust.v2_014180	NA	1971	3150	3156	1668	3419	3195	3964	3730	3510	1847	3586	2343
Caust.v2_014181	NA	1609	2072	2643	1394	2156	2074	3207	2970	2291	1239	2666	1876
Caust.v2_014182	NA	3408	6756	5826	4013	7297	7625	5026	5257	6223	4158	7735	3599
Caust.v2_014183	NA	241	399	274	111	338	343	612	525	614	251	334	255
Caust.v2_014184	NA	0	0	0	0	0	0	0	1	0	1	1	0
Caust.v2_014185	NA	0	0	5	4	2	2	3	6	1	0	1	3
Caust.v2_014186	NA	45	64	46	14	40	43	125	82	89	28	45	23
Caust.v2_021630	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020168	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020169	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012116	NA	0	5	0	0	4	0	0	0	0	0	0	0
Caust.v2_012117	NA	5	4	3	2	4	4	10	9	13	2	1	3
Caust.v2_012118	NA	3	2	2	1	0	2	6	3	2	1	0	0
Caust.v2_012119	NA	0	0	0	0	0	0	1	2	1	0	0	1
Caust.v2_012120	NA	214	315	288	140	336	303	365	414	378	185	305	252
Caust.v2_012121	NA	832	1404	1355	619	1524	1309	1976	1652	1689	962	1617	931
Caust.v2_012122	NA	777	1585	1106	809	2079	1815	1253	1121	1560	1009	1576	730
Caust.v2_012123	NA	131	177	217	82	206	142	198	255	199	117	153	165
Caust.v2_012124	NA	607	838	830	422	864	794	1037	1045	903	491	868	669
Caust.v2_012125	NA	772	1026	1229	709	1210	1162	1579	1417	1111	697	1356	875
Caust.v2_012126	NA	698	968	1053	580	936	998	1442	1238	1117	613	1303	770
Caust.v2_012127	NA	563	1245	907	364	1341	1123	1466	1232	1618	759	1072	622
Caust.v2_012128	NA	1	5	1	0	1	1	1	0	0	1	0	1
Caust.v2_022336	NA	4	0	1	2	2	3	1	3	5	1	1	1
Caust.v2_018515	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018516	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018517	NA	2	4	3	2	4	7	8	10	5	4	0	4
Caust.v2_018518	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018519	NA	1	7	4	1	8	3	5	2	4	5	1	4
Caust.v2_022309	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022402	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008067	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008068	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008069	NA	19	19	15	9	13	11	14	25	23	7	18	15
Caust.v2_008070	NA	6	6	3	2	8	0	5	4	0	4	2	2
Caust.v2_008071	NA	5	2	12	4	1	5	8	4	4	1	2	4
Caust.v2_008072	NA	0	0	0	0	0	0	1	0	0	0	1	0
Caust.v2_008073	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008074	NA	82	19	46	23	39	21	29	30	16	8	26	29
Caust.v2_008075	NA	0	0	0	0	2	0	0	0	0	0	0	0
Caust.v2_008076	NA	15	17	16	9	7	18	12	23	22	5	17	12
Caust.v2_008077	NA	20	7	12	5	11	1	6	9	5	4	7	7
Caust.v2_008078	NA	7	12	1	7	6	5	5	7	9	3	7	3
Caust.v2_008079	NA	834	1380	1485	847	1402	1679	1931	1622	1414	880	1869	1031
Caust.v2_008080	NA	7	17	6	2	9	9	17	18	23	9	10	6
Caust.v2_008081	NA	1	2	1	0	2	1	3	1	3	1	4	1
Caust.v2_008082	NA	104	327	164	51	313	206	345	245	445	159	217	92
Caust.v2_008083	NA	0	0	1	0	0	1	0	2	0	0	0	0
Caust.v2_008084	NA	43	115	48	23	81	84	85	72	93	42	61	27
Caust.v2_008085	NA	0	0	0	0	0	0	0	0	0	1	0	0
Caust.v2_008086	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008087	NA	0	0	2	0	0	2	3	0	0	0	2	0
Caust.v2_008088	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_008089	NA	466	431	723	516	468	574	1210	1017	551	260	960	588
Caust.v2_008090	NA	0	0	0	0	1	1	2	0	0	0	0	0
Caust.v2_008091	NA	2	1	4	0	7	0	3	3	1	2	1	0
Caust.v2_008092	NA	0	0	1	1	0	0	0	0	0	0	0	0
Caust.v2_008093	NA	21	37	19	27	28	32	61	27	33	9	22	29
Caust.v2_008094	NA	1503	3033	2585	1524	2934	3450	2598	2580	2662	2067	3515	1695
Caust.v2_008095	NA	1003	1503	1539	738	1514	1463	2256	2117	1974	888	1732	1126
Caust.v2_008096	NA	650	1000	1085	571	1037	935	1381	1243	1139	557	1069	786
Caust.v2_008097	NA	395	471	595	317	527	504	655	647	480	301	588	432
Caust.v2_008098	NA	179	241	259	130	314	229	306	312	289	129	297	210
Caust.v2_008099	NA	255	343	447	236	346	361	524	463	362	208	482	279
Caust.v2_008100	NA	70	101	133	80	106	136	130	135	135	72	142	106
Caust.v2_008101	NA	316	462	479	238	523	503	692	597	557	270	490	343
Caust.v2_008102	NA	1083	1373	1517	697	1605	1328	2232	2010	1547	821	1613	1118
Caust.v2_008103	NA	3	11	9	5	6	8	17	14	13	3	7	5
Caust.v2_008104	NA	329	469	550	264	553	445	729	615	526	308	539	339
Caust.v2_008105	NA	597	838	912	511	966	765	1066	1004	894	538	987	673
Caust.v2_008106	NA	349	461	544	294	404	483	647	643	504	276	547	423
Caust.v2_008107	NA	136	305	197	97	416	200	278	262	447	160	213	146
Caust.v2_008108	NA	0	1	0	0	0	0	0	1	0	0	0	0
Caust.v2_008109	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008110	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008111	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019361	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019362	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019363	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022191	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020328	NA	4	2	1	1	1	5	0	4	1	0	2	2
Caust.v2_020329	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013521	NA	10	10	17	8	11	18	18	11	17	9	24	9
Caust.v2_013522	NA	711	1191	917	470	1230	1080	1592	1353	1510	675	1329	858
Caust.v2_013523	NA	350	486	492	268	564	425	576	751	540	352	540	428
Caust.v2_013524	NA	402	515	693	341	593	540	847	803	607	380	685	469
Caust.v2_013525	NA	2574	3862	4234	1960	4103	3866	5716	5205	4844	2490	4785	2944
Caust.v2_013526	NA	2200	2753	4124	3142	1739	3403	6159	5192	3003	1314	5865	2653
Caust.v2_013527	NA	411	491	537	363	533	535	881	860	636	304	776	517
Caust.v2_013528	NA	2	0	0	1	0	0	0	0	0	0	0	0
Caust.v2_013529	NA	11	16	16	9	10	15	30	23	29	7	22	6
Caust.v2_021712	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005835	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_005836	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_005837	NA	1	2	3	3	1	0	1	2	1	0	4	0
Caust.v2_005838	NA	9	163	10	4	221	23	26	11	390	73	8	5
Caust.v2_005839	NA	168	272	257	131	300	277	401	297	300	152	282	206
Caust.v2_005840	NA	599	1685	1158	791	1474	2354	1319	1061	1554	1183	2078	725
Caust.v2_005841	NA	79	121	198	69	126	153	206	169	163	62	176	126
Caust.v2_005842	NA	2	12	10	3	6	5	11	7	12	3	10	6
Caust.v2_005843	NA	449	664	735	327	652	607	1047	928	806	408	784	503
Caust.v2_005844	NA	255	337	406	252	387	437	483	446	413	232	449	303
Caust.v2_005845	NA	253	300	407	202	354	290	528	446	347	178	406	295
Caust.v2_005846	NA	171	200	260	156	231	182	266	254	227	155	223	171
Caust.v2_005847	NA	159	285	264	72	295	208	368	334	341	151	225	165
Caust.v2_005848	NA	292	502	564	191	453	375	881	618	608	304	472	307
Caust.v2_005849	NA	1	0	0	0	1	1	1	3	1	0	0	0
Caust.v2_005850	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005851	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005852	NA	96	137	151	64	120	156	235	173	155	94	176	75
Caust.v2_005853	NA	613	944	989	458	1026	827	1493	1260	1053	558	1014	741
Caust.v2_005854	NA	809	893	1072	661	965	948	1304	1214	876	536	1110	821
Caust.v2_005855	NA	1029	1756	1686	885	1455	2034	2218	2008	1844	1129	2561	1033
Caust.v2_005856	NA	2503	2467	3805	1661	2422	2478	5601	4844	2778	1611	3692	2947
Caust.v2_005857	NA	174	154	291	105	183	176	615	389	230	98	234	201
Caust.v2_005858	NA	172	180	354	114	219	173	693	443	349	119	290	201
Caust.v2_005859	NA	517	742	792	340	770	721	1138	1116	1023	451	811	643
Caust.v2_005860	NA	675	885	1125	569	866	919	1650	1250	1043	609	1148	721
Caust.v2_005861	NA	1934	2343	2904	1839	1865	3009	4824	3921	2319	1521	4963	2237
Caust.v2_005862	NA	4065	13111	7045	5775	12458	18011	7670	6687	11597	10205	13810	4464
Caust.v2_005863	NA	214	243	320	140	269	276	420	383	308	183	341	227
Caust.v2_005864	NA	689	1181	983	390	1200	990	1877	1445	1531	686	1204	756
Caust.v2_005865	NA	9	16	12	7	28	27	10	10	23	18	12	10
Caust.v2_005866	NA	666	1118	1144	729	1699	1173	1357	1311	1265	917	940	658
Caust.v2_005867	NA	1	0	1	0	1	0	14	2	4	1	4	1
Caust.v2_005868	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005869	NA	2	1	1	0	3	1	2	0	1	1	2	0
Caust.v2_005870	NA	0	1	3	0	2	1	0	0	4	1	1	0
Caust.v2_005871	NA	5	10	6	5	2	11	25	16	18	5	17	5
Caust.v2_005872	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005873	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005874	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005875	NA	382	613	567	221	782	546	818	743	782	375	556	426
Caust.v2_005876	NA	226	242	371	135	275	224	422	440	305	162	267	257
Caust.v2_005877	NA	826	1141	1270	639	1147	1056	1584	1470	1231	637	1329	924
Caust.v2_005878	NA	236	468	443	258	489	440	632	579	553	317	521	291
Caust.v2_005879	NA	452	622	661	329	681	633	888	879	709	391	722	568
Caust.v2_005880	NA	1729	2624	2530	1032	2748	2522	4101	3772	3457	1585	2924	1898
Caust.v2_005881	NA	0	1	0	0	0	0	2	1	0	0	1	0
Caust.v2_005882	NA	22	67	39	7	76	41	30	30	61	27	48	37
Caust.v2_005883	NA	93	149	138	97	149	133	236	171	154	101	188	114
Caust.v2_005884	NA	109	176	198	75	203	199	270	225	286	137	216	109
Caust.v2_005885	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005886	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005887	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005888	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005889	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005890	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_022462	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020922	NA	0	0	1	0	0	2	1	3	1	1	1	0
Caust.v2_020923	NA	6	11	10	2	7	15	39	30	31	5	19	12
Caust.v2_018916	NA	3	5	3	3	4	2	7	4	3	0	2	3
Caust.v2_018917	NA	0	1	1	0	1	1	2	1	5	1	0	1
Caust.v2_018918	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018151	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018152	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018153	NA	0	0	0	1	2	0	0	0	1	1	2	0
Caust.v2_021443	NA	0	0	1	1	1	0	0	0	0	0	0	0
Caust.v2_021444	NA	1	0	1	0	5	0	0	1	2	4	0	2
Caust.v2_022199	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021480	NA	3	3	3	1	3	2	8	9	3	2	3	4
Caust.v2_021481	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022227	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021642	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021606	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014933	NA	268	551	495	240	653	522	675	566	625	383	622	316
Caust.v2_014934	NA	373	518	660	310	726	546	805	742	698	389	652	387
Caust.v2_014935	NA	253	455	386	226	408	403	615	532	519	269	529	297
Caust.v2_014936	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014937	NA	0	0	0	0	1	0	2	0	2	2	1	0
Caust.v2_014938	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014939	NA	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_014003	NA	0	2	0	0	4	5	12	3	5	3	4	0
Caust.v2_014004	NA	1253	2386	2064	575	2547	1622	2706	2161	2681	1357	1721	1165
Caust.v2_014005	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_014006	NA	1	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_014007	NA	0	0	0	0	0	0	0	3	2	0	1	1
Caust.v2_014008	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_014009	NA	2	0	1	3	2	0	0	2	0	0	0	0
Caust.v2_014010	NA	4	6	11	12	6	4	30	14	9	3	18	5
Caust.v2_014011	NA	2	7	7	3	14	8	12	11	16	7	10	6
Caust.v2_014012	NA	0	0	0	0	1	0	0	0	0	0	1	0
Caust.v2_014013	NA	2	0	4	0	4	6	7	7	4	2	7	4
Caust.v2_014014	NA	1	1	1	0	0	0	0	0	0	0	0	1
Caust.v2_014015	NA	2	1	3	2	2	2	4	5	3	0	1	0
Caust.v2_014016	NA	1	0	1	1	1	2	1	1	3	0	0	0
Caust.v2_014017	NA	9	7	5	5	15	5	16	10	16	5	9	7
Caust.v2_014018	NA	175	343	246	154	549	281	416	368	353	247	277	250
Caust.v2_014019	NA	0	0	1	0	0	0	1	0	0	1	0	0
Caust.v2_014020	NA	3	3	1	4	10	4	3	8	9	3	6	6
Caust.v2_014021	NA	79	65	103	54	82	65	103	87	68	42	74	76
Caust.v2_020569	NA	138	126	409	109	357	132	427	199	153	119	183	85
Caust.v2_021021	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019792	NA	7	15	18	5	12	13	14	20	11	8	24	15
Caust.v2_015418	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015419	NA	284	357	464	139	334	263	511	480	388	186	330	323
Caust.v2_015420	NA	1358	2103	2248	968	2052	1890	3161	2893	2911	1263	2043	1552
Caust.v2_015421	NA	832	896	1160	667	1127	898	1776	1752	1097	626	1171	1187
Caust.v2_015422	NA	9	10	9	3	17	8	17	11	10	4	15	4
Caust.v2_015423	NA	41	51	53	38	83	45	130	76	61	43	62	42
Caust.v2_015424	NA	103	178	175	102	221	164	243	204	173	116	205	140
Caust.v2_015425	NA	530	801	796	340	844	696	1150	1023	886	425	771	578
Caust.v2_015426	NA	734	902	1345	849	1084	888	1643	1444	1479	543	1414	900
Caust.v2_020572	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021419	NA	0	0	2	0	0	1	0	1	1	0	0	1
