	SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8
OG0000651	103.413530571227	93.506715074827	113.339359832843	93.5024874647654	117.126517214506	109.361532181003	105.183756627986	116.531738983235	64.8302173868727	54.2315830848189	107.881197588554	76.3080968606047	119.799538587523	130.184968116958	88.2652904832442	123.339022055631	107.416185844502	77.2334744139843	93.2798456805957
OG0000658	285.970069232678	394.194975315447	375.675406187515	201.389973001033	487.282075434394	481.656109818458	245.809866032793	440.115407052753	479.498966333096	254.1440854367	377.584191559938	310.682965789605	377.368546550698	422.856437793427	280.84410608305	381.229704535586	427.675554751258	324.858325370161	362.458828930315
OG0000676	4748.58048541347	5519.64638691699	4691.48541150781	6255.07666142495	3249.14323326347	4466.75931794605	7957.37984924763	4177.45475015793	4555.24018016441	5844.25060066989	4105.59199124741	4691.85784125775	4573.34738557869	4608.35210447096	4057.52865645701	4399.66679374666	3453.23145603806	5821.97077232014	5308.9557884499
OG0000688	268.030987398894	161.344920129113	271.250378026918	335.649955001722	254.817232107894	265.259886566687	136.052902594895	332.947825666385	168.803207535631	148.871012389699	235.099590971282	219.113249556879	216.637498945771	258.412267540428	200.602932916464	269.965831492395	316.280991653256	176.761147627882	155.466409467659
OG0000691	555.056296739442	764.554905611821	593.439794180956	702.467405825032	550.762859573554	610.407984584744	774.015252577679	560.808993856818	808.542899862695	774.129264426434	608.612793942973	657.339748670638	638.93087246679	606.877294981307	646.387228286384	606.344982553206	620.626851546011	696.693712497281	702.708170793821
OG0000703	6.33144064721796	7.33386000586878	6.36737976589008	13.1862482322105	16.0937199226039	10.0829781443477	10.289715322303	8.32369564165963	12.2321164880892	7.44355061948495	10.1774714706183	9.81104102493489	10.9816243705229	4.89417173372022	8.02411731665856	4.31255321872835	13.9243203872503	18.3130918713571	7.10703586137872
OG0000706	265.920507183155	1431.01943364515	2278.24848023547	616.157417396018	1182.88841431138	872.565416337786	1110.14595310624	1525.31722633413	1401.80054953502	1466.37947203853	657.464657001941	272.528917359303	2329.10269603909	1042.45857928241	185.446266873887	721.05889817138	1724.62653939228	246.032408184754	589.883976494434
OG0000712	1732.70425712198	2607.18723208635	6158.52970956889	3207.85456994503	2518.6671678875	782.594226742068	1750.39490649398	7522.53993614989	9849.30019620941	4220.49320124796	1831.94486471129	1805.23154858802	1624.28207734917	1003.30520541265	1975.71599707949	2704.83337878642	5159.95529778959	2412.55079870487	3769.39414497874
OG0000718	552.945816523702	1395.26686611654	1003.49905110428	841.522387182888	1198.98213423399	1136.27407549765	1285.07111358539	851.097879359697	746.159105773441	1369.61331398523	1185.67542632703	1011.62734123773	1532.43576443207	1618.99200951465	1490.70268371701	1330.85392329957	1295.95639032765	1465.04734970857	1585.75737657013
OG0000730	373.55499818586	287.85400523035	350.205887123955	177.414976215196	429.165864602769	392.460533926151	282.395520512093	447.398640739205	360.847436398631	256.270814185125	321.608098471538	363.008517922591	343.425343950899	381.745395230177	323.639398438562	355.354385223216	417.729611617508	363.076951884297	346.467998242212
OG0000731	2255376.29019101	1879903.91975686	2033981.78418044	3808556.50566306	932944.897053384	1376041.09086061	2620033.62686353	1461217.48665966	2056509.90602021	1432730.36978097	1612971.4772852	2296370.08206492	1186857.02377506	1415614.70311991	1342738.85196642	1384872.10240672	1128711.37815639	2021063.87155701	1728436.4517642
OG0000734	181.501298553582	163.17838513058	219.037863946619	123.471233447062	312.933442939519	257.503749532573	129.193092380026	244.508559473752	129.660434773745	166.948206751305	249.348051030148	171.148160101642	207.652533551707	234.920243218571	180.096855329448	274.278384711123	268.540464611255	207.813781670618	239.862460321532
OG0000740	52.762005393483	9.16732500733598	26.7429950167384	49.1487434109664	25.0346754351615	21.7171836955182	28.5825425619527	34.335244521846	18.3481747321338	14.8871012389699	15.2662072059274	35.9738170914279	18.9682602763578	36.2168708295296	24.0723519499757	25.8753193123701	12.9297260738752	27.0715271141801	11.5489332747404
